Town FIP,Town Name,County Name,# COVID19 Deaths,COVID19 Death Rates,Death Rates (Exclude LTC),# COVID19 Cases,COVID19 Case Rates,Case Rates (Exclude LTC),COVID19 Fatality Rates,# LTC Beds,Population Density,% Population (Age<15),% Population (Age 15-44),% Population (Age 45-64),% Population (Age>64),% Population (White),% Population (Black),% Population (Asian),% Population (Hispanic),% Minority,% Below High School Edu.,% Linguistic Isolate,% Below Poverty Level,Gini Index,Median Gross Rent,Median Household Income,Median House Value,% High Occupancy Residence,% Group Quarter Residence,% Population (Disability),% Uninsured,% Unemployed,% Occupation (Wholesale),% Occupation (Retail),% Occupation (Transportation),% Occupation (Health Care),% Occupation (Food Service),% Occupation (High Risk),# Restaurants Per Capita,# Supermarkets Per Capita,% Commute (To Diff. Counties),% Commute (To NY City),% Commute (Public Transport),SVI (Socioeconomic),SVI (Disability),SVI (Minority & Language),SVI (Housing & Transport),SVI (Overall),PM25 Average Conc.,NO2 Average Conc.,Ozone Seasonal DM8HA,Acrolein,Acetaldehyde,Formaldehyde,Diesel PM,Naphthalene,Acrylic Acid,Acrylonitrile,Beryllium,Chlorine,Chromhex,Ethylene Glycol,Hexamethylene Diisocyanate,Hydrochloric Acid,Maleic Anhydride,Methylene Chloride,Methyl Bromide,Nickel,Propionaldehyde,"2,4-Toluene Diisocyanate","4,4P-Methylenediphenyl Diiso.",Inhalation Cancer Risk,Respiratory Hazard Index,NPL Site Proximity,RMP Facility Proximity,TSDF Facility Proximity,Proximity to TWWD,Traffic Proximity,Proximity to Natural Gas EGU,Proximity to Petroleum EGU,Proximity to Biomass EGU,Proximity to Coal EGU,Proximity to Nuclear EGU,Proximity to WFFEGU,DOT Noise Level
158,Cinnaminson Township,Burlington,27,164.4736842,42.64132554,293,178.4844055,124.2690058,9.215017065,114,2064.010965,15.18031189,36.33650097,30.33016569,18.15302144,90.43615984,5.33625731,1.005116959,5.031676413,13.06652047,3.052450559,1.156856073,11.00652147,0.3876,1704,110227,272400,8.723196881,0.986842105,10.05975482,3.037023348,3.944815693,2.826510721,5.51291423,2.156432749,7.913011696,3.673245614,22.08211501,0.677958425,0.156429685,34.66130604,0.548245614,3.003167641,0.184070796,0.297345133,0.313274336,0.290265487,0.157522124,9.065469048,26.58032679,44.70131611,0.031713256,1.003902,1.307892001,0.602807972,0.05992921,3.74E-04,2.70E-04,1.04E-04,6.40E-04,3.44E-05,0.317261101,9.77E-07,0.096765959,1.59E-04,0.175263574,0.028001446,6.07E-04,0.020261581,5.18E-05,3.79E-04,32.11220898,0.424959359,0.903097901,2.252343262,5.282660867,0.003793086,401.4228982,12.99062533,0.203433162,0.475851659,5.186609139,9.036733583,3.531773321,46.24623002
159,Wrightstown Borough,Burlington,1,142.6533524,142.6533524,7,99.85734665,99.85734665,14.28571429,0,379.9333503,14.978602,41.65477889,30.5278174,12.83880171,58.20256776,27.532097,8.987161198,21.11269615,58.77318117,12.26611227,9.87654321,45.93437946,0.3625,946,46833,150000,3.138373752,0,16.06367583,12.87988423,2.69541779,2.282453638,4.564907275,1.854493581,7.132667618,3.994293866,19.82881598,1.34529148,NA,33.38088445,0.713266762,0,0.794690265,0.849557522,0.911504425,0.720353982,0.913274336,7.973624286,21.28697941,43.55507994,0.038707283,1.007250143,1.261205936,0.372142852,0.046266561,0.001881605,3.03E-04,4.25E-05,4.10E-07,2.45E-05,0.056979133,6.71E-07,0.121670863,2.88E-05,0.201597803,0.028002308,4.39E-04,0.007183003,2.29E-05,1.15E-04,30.39764913,0.431116457,0.347885382,0.060338827,0.801702668,2.96E-05,199.3752943,8.011203385,0.279921625,0.583592805,3.135640112,14.47338209,2.28707321,45.29236581
160,Delran Township,Burlington,3,18.12907904,18.12907904,258,155.9100798,155.9100798,1.162790698,112,2282.719311,16.57602127,40.00483442,28.74063331,14.678511,82.77133188,9.783659657,4.127386995,2.719361856,18.6246072,6.878769338,4.406609915,15.93349918,0.4006,1223,89346,248100,12.38820401,0.211505922,8.297075175,5.197002659,5.272255834,2.942953831,5.867778584,2.380952381,9.100797679,4.072999758,24.36548223,0.463059835,0.139222443,33.07952623,0.682861977,1.903553299,0.504424779,0.263716814,0.522123894,0.559292035,0.453097345,8.95104166,26.51371622,44.78085242,0.031642381,1.004704754,1.308926885,0.562059174,0.058624925,4.43E-04,3.06E-04,9.63E-05,7.99E-04,4.04E-05,0.228855769,1.16E-06,0.115235385,1.25E-04,0.230444291,0.028001455,7.42E-04,0.016518977,4.67E-05,2.98E-04,32.45916474,0.422120007,0.478330446,1.291168216,3.038568211,0.00705653,243.2128883,18.52516327,0.219798051,0.237471692,4.721407826,9.476664864,4.126074058,45.88992163
161,Westampton Township,Burlington,5,57.65682657,0,149,171.8173432,155.6734317,3.355704698,50,781.5566102,16.93957565,37.83440959,34.47878229,10.74723247,58.83302583,23.96217712,6.42297048,11.00092251,46.62130996,2.739950779,1.861786052,7.622232472,0.3292,1761,109527,246300,4.808579336,0.080719557,6.602348018,2.243403464,8.61287398,2.709870849,6.503690037,2.859778598,9.490313653,3.620848708,25.18450185,0.82088327,NA,32.10332103,0.761070111,1.579797047,0.366371681,0.12920354,0.546902655,0.054867257,0.16460177,8.554451507,23.8858653,44.46043268,0.030041145,0.9893884,1.268449706,0.574456947,0.047319306,4.14E-04,2.09E-04,7.01E-05,6.92E-04,2.85E-05,0.117193884,8.02E-07,0.09257084,4.89E-05,0.215318232,0.028000923,5.76E-04,0.012937631,3.05E-05,1.73E-04,30.18204333,0.402387859,0.195814346,0.133304687,3.095481613,6.27E-04,301.0566921,20.31560546,0.252303952,0.938619035,3.91480528,11.10767712,4.361008856,47.04724802
162,Barrington Borough,Camden,4,59.55926147,59.55926147,56,83.38296605,83.38296605,7.142857143,0,4247.524764,16.9594997,37.07564026,30.62835021,15.33650983,92.85288862,2.977963073,1.280524122,4.958308517,11.86718285,6.367041199,3.966597077,17.06372841,0.4179,1002,78773,195300,9.752829065,0.074449077,13.35616438,6.90887433,4.271796153,3.082191781,6.328171531,2.352590828,9.276354973,4.541393687,25.5807028,0.963842603,0.390625,34.45503276,0.357355569,4.452054794,0.405309735,0.431858407,0.332743363,0.440707965,0.357522124,9.015360261,24.62542757,44.12170435,0.033456286,1.006828353,1.3220196,0.670081484,0.049732732,3.23E-04,3.73E-04,6.32E-05,6.66E-04,2.97E-05,0.163213971,4.63E-07,0.087047702,3.69E-04,0.190080875,0.031128206,9.66E-04,0.018034175,4.37E-05,2.66E-04,32.58543265,0.442466286,0.125098008,0.127456502,1.840105627,0,2481.638428,17.90861151,0.552153587,4.525495817,6.963830927,19.25106853,5.998796025,48.72211235
163,Brooklawn Borough,Camden,0,0,0,32,159.6806387,159.6806387,0,0,3774.573428,16.16766467,43.06387226,33.13373253,7.634730539,81.98602794,6.586826347,5.938123752,8.333333333,21.50698603,12.75362319,4.881656805,31.95564516,0.3792,1332,66797,131100,12.7744511,0,18.91217565,6.936127745,10.15004413,2.245508982,6.786427146,2.54491018,7.784431138,4.540918164,23.90219561,1.054652558,0.226090889,30.93812375,0.299401198,1.646706587,0.94159292,0.700884956,0.484070796,0.268141593,0.67079646,9.225243836,26.40071726,44.10967451,0.03772507,1.018138354,1.34190038,0.808118336,0.057786587,3.66E-04,5.51E-04,8.30E-05,0.001802167,5.98E-05,0.206070112,1.23E-06,0.114876279,9.16E-04,0.248749006,0.03193838,0.002430655,0.019796922,5.30E-05,2.87E-04,34.08105769,0.484523023,0.329936663,2.211513198,3.413580497,0.006724339,969.1026018,109.026829,0.529148636,16.97822329,8.32300304,20.17279919,22.95536842,49.67181971
164,Westville Borough,Gloucester,2,47.97313504,47.97313504,62,148.7167186,148.7167186,3.225806452,0,3073.995026,20.19668985,36.72343488,30.22307508,12.85680019,81.89014152,8.923003118,4.125689614,4.797313504,19.88486448,9.403508772,1.032806804,28.73590789,0.4816,1002,51983,147800,18.78148237,0.47973135,18.44567042,4.94123291,6.116642959,3.550011993,6.836171744,2.638522427,9.258815064,4.797313504,27.08083473,1.105583195,NA,40.70520509,0.359798513,2.686495562,0.807079646,0.946902655,0.357522124,0.623893805,0.791150442,9.174047671,25.69868214,44.04274118,0.037886431,1.015845607,1.339831627,0.760387715,0.058551008,3.56E-04,5.28E-04,8.64E-05,0.002130027,6.26E-05,0.213706664,1.23E-06,0.117632016,8.75E-04,0.268466949,0.03203364,0.002670961,0.019692896,5.51E-05,2.88E-04,34.26446194,0.468722059,0.266950255,1.128802144,3.341962908,0.00522848,1355.445042,96.58925198,0.545605487,16.70759405,8.68284779,20.7126957,21.2087638,50.20304849
165,Haddon Heights Borough,Camden,3,39.92547245,39.92547245,57,75.85839766,75.85839766,5.263157895,0,4780.589932,18.24594091,34.08304498,26.98961938,20.68139473,95.3553367,1.197764174,1.46393399,2.315677402,6.241682193,4.887908857,2.040122407,11.24733475,0.4259,972,102523,287400,10.18099548,0.199627362,12.20388608,3.859462337,4.810669207,2.821400053,5.549640671,1.636944371,8.650519031,3.646526484,22.30503061,0.391476586,0.390625,34.70854405,0.212935853,3.9126963,0.346902655,0.77699115,0.145132743,0.292035398,0.32920354,9.101253636,24.92471734,44.16670295,0.034781438,1.012850951,1.33116244,0.735681069,0.052318475,3.32E-04,4.13E-04,6.79E-05,7.90E-04,3.39E-05,0.173594572,6.84E-07,0.094755601,5.19E-04,0.196473633,0.031147583,0.001124393,0.018832827,4.54E-05,2.74E-04,32.95640967,0.453818161,0.151243041,0.159664033,2.998019766,0,1280.389142,22.8379,0.533766806,5.921840242,7.102934034,19.14940955,7.136426023,47.93927584
166,Mount Ephraim Borough,Camden,2,43.64906155,43.64906155,45,98.21038848,98.21038848,4.444444444,0,5037.324428,14.14229594,43.21257093,29.09209952,13.55303361,96.39895242,2.291575731,0,2.924487124,5.565255347,6.210995542,0.39750142,23.44338577,0.4485,926,73750,168400,11.69794849,0.240069838,15.93790993,2.710975077,8.253500368,3.426451331,7.442164993,2.204277608,8.358795286,4.932343955,26.36403317,0.534568781,NA,34.48275862,0.152771715,1.025752945,0.736283186,0.783185841,0.098230088,0.538053097,0.580530973,9.191931406,25.86917013,44.16663841,0.036492274,1.017497498,1.339315342,0.79756386,0.055437488,3.59E-04,5.45E-04,7.55E-05,0.001163594,4.59E-05,0.189489787,1.19E-06,0.110118675,9.34E-04,0.218291714,0.031335399,0.001631084,0.019508674,4.86E-05,2.82E-04,33.59596573,0.470078673,0.2218013,0.376452994,2.800311802,0,1659.852273,30.46716843,0.530062839,11.54627987,7.633382748,19.59553425,9.983802763,47.75537263
167,Audubon Park Borough,Camden,0,0,0,7,81.96721311,81.96721311,0,0,5193.087632,5.620608899,26.58079625,40.28103044,27.5175644,99.06323185,0,0,0.93676815,1.8735363,5.764075067,0,27.98594848,0.3801,863,50726,57000,4.332552693,0,22.01405152,6.908665105,9.147609148,3.044496487,7.728337237,2.341920375,9.953161593,5.854800937,28.92271663,0.521213385,NA,39.11007026,0.468384075,1.990632318,0.784070796,0.585840708,0.012389381,0.088495575,0.286725664,9.20057863,24.60305858,44.22307974,0.036703341,1.017736834,1.338126757,0.792642682,0.055494459,3.61E-04,6.20E-04,7.58E-05,0.001030687,4.24E-05,0.191121317,1.03E-06,0.115680632,9.32E-04,0.211221495,0.03113164,0.001391049,0.019501114,4.82E-05,2.86E-04,33.36423897,0.464014147,0.499298415,0.79794986,4.343742053,0,1282.759572,41.75802247,0.509089321,14.51325219,7.406037771,19.101334,12.37354015,54.13258727
168,Plumsted Township,Ocean,5,58.7337014,58.7337014,66,77.52848585,77.52848585,7.575757576,0,215.471828,15.97556678,36.83777752,31.63397157,15.55268413,95.98261482,2.184893692,0.516856572,9.420885704,12.61599906,10.67615658,0,14.85579753,0.4307,1281,94049,318000,5.227299424,0.105720663,9.48956737,4.632795002,5.778135696,2.783977446,6.214025608,2.255374134,6.28450605,2.666510043,20.20439328,1.189060642,NA,35.1110067,1.198167509,0.740044638,0.518584071,0.30619469,0.249557522,0.465486726,0.322123894,7.769008493,19.55550673,43.31110588,0.042379107,1.020064645,1.269329078,0.325526202,0.046646537,0.002442101,2.65E-04,3.51E-05,4.56E-07,2.24E-05,0.040772305,1.17E-06,0.114589688,1.43E-05,0.2020961,0.028001577,4.11E-04,0.005152524,2.00E-05,8.75E-05,28.81911799,0.407736893,0.450919675,0.05661587,0.561284217,8.96E-05,8.382326231,8.610392219,0.229796294,0.692799277,2.616855146,18.07970688,2.241327665,45.16274587
169,Brick Township,Ocean,146,193.7830161,31.85474237,1463,194.1812004,149.7172892,9.97949419,852,2324.45964,15.90215285,34.51859521,29.58774654,19.9915054,91.24260041,2.488651748,1.805102068,10.24926336,15.66589684,7.39646589,1.869065799,17.23376641,0.4396,1453,78288,291700,9.494040509,0.777786626,12.01684042,4.832932371,5.355865302,1.855538743,5.598470972,1.32462637,7.402245759,3.733641263,19.91452311,0.735171749,0.241661932,24.75378939,1.401608664,0.909187438,0.684955752,0.688495575,0.398230088,0.644247788,0.677876106,7.271127099,24.74140357,41.99636527,0.027774403,0.89879666,1.117891852,0.585475039,0.034195323,4.48E-04,2.55E-04,2.73E-05,1.06E-06,2.34E-05,0.041500912,0,0.057099073,7.89E-06,0.210878601,0.028000068,5.89E-04,0.008020371,2.39E-05,1.07E-04,26.79618297,0.368442417,0.363538391,0.568888606,2.286782745,0.001748907,489.1835299,40.36186563,0.558189398,1.150208503,1.916565051,24.40566564,6.801684504,46.20729567
170,North Hanover Township,Burlington,1,13.28727079,13.28727079,56,74.40871645,74.40871645,1.785714286,0,429.9513681,29.2984321,47.42226947,15.98458677,7.294711666,77.69067234,8.424129684,1.714057933,18.42944459,32.77969705,7.239095684,0.81871345,24.92025518,0.3685,1898,67477,237900,8.19824608,0,9.821157927,2.061230676,4.787376304,2.032952432,4.929577465,1.939941536,5.381344672,2.644166888,16.92798299,1.293894441,0.482315113,28.16901408,0.637788998,0.518203561,0.219469027,0.338938053,0.519469027,0.346902655,0.263716814,7.941742928,17.58900823,43.5630866,0.044373402,1.037376647,1.30060414,0.368683471,0.051201708,0.002545527,3.17E-04,4.07E-05,4.17E-07,2.37E-05,0.058816552,6.17E-07,0.125636112,2.53E-05,0.215317508,0.028002237,4.13E-04,0.007647584,2.36E-05,1.21E-04,31.64003725,0.447573538,0.243133092,0.064006932,0.587191619,1.80E-05,11.75612119,0.279766288,0.342829787,0.450808875,2.844747029,14.47259607,1.079505381,45.17654413
171,Sea Girt Borough,Monmouth,NA,NA,NA,40,241.6918429,241.6918429,NA,0,1481.65576,10.87613293,18.91238671,34.80362538,35.40785498,99.87915408,0.120845921,0,2.416918429,2.53776435,0.44411547,0,3.262839879,0.5266,1405,146023,1585400,4.229607251,0.302114804,10.51359517,0.060422961,3.576982893,1.993957704,4.350453172,1.570996979,4.954682779,2.839879154,15.70996979,3.208213025,NA,23.3836858,2.719033233,1.389728097,0.05840708,0.189380531,0.014159292,0.180530973,0.019469027,7.21067726,25.056591,41.56247647,0.024093398,0.756661261,0.914602294,0.638665811,0.028457433,0.000192758,2.78E-04,3.23E-05,3.49E-06,3.00E-05,0.030011503,0,0.13825333,0,0.316721985,0.028000053,8.97E-04,0.006790989,2.25E-05,6.99E-05,24.32904202,0.336994045,0.950086228,0.121753874,0.95331856,0,272.1105387,24.16529546,0.283908758,0.477955725,1.780292177,16.75568588,4.17851554,47.90557605
172,Fieldsboro Borough,Burlington,1,132.9787234,132.9787234,6,79.78723404,79.78723404,16.66666667,0,2126.147788,14.09574468,47.47340426,29.65425532,8.776595745,63.96276596,6.25,5.718085106,13.69680851,41.75531915,8.59375,0,14.93333333,0.3303,1639,75888,194100,7.845744681,0,12.5,6.914893617,12.06030151,1.329787234,2.260638298,0.79787234,5.053191489,3.191489362,12.63297872,1.272264631,0.387210975,28.32446809,0.531914894,0,0.348672566,0.569911504,0.761061947,0.065486726,0.407079646,8.37328137,26.60889273,43.85993333,0.040286064,1.034148416,1.379421074,0.780053644,0.061756075,4.17E-04,6.23E-04,7.79E-05,3.68E-07,1.77E-05,0.092118103,6.83E-07,0.12139247,3.35E-05,0.24056197,0.028003933,6.44E-04,0.017989688,2.76E-05,1.48E-04,32.62412375,0.472260435,0.253947925,0.837411613,2.976777597,0.003180778,191.3092123,0.63669708,0.409153356,0.881028494,3.162702867,11.09619873,1.363209502,50.2426275
173,Bordentown City,Burlington,6,156.9448077,130.7873398,38,99.39837824,91.55113785,15.78947368,58,3962.055286,9.704420612,45.98482867,25.94820821,18.36254251,78.60319121,12.94794664,4.446769553,4.656029296,24.14334292,5.751014885,0.995899238,18.48874598,0.3787,1250,80896,224300,12.0847502,2.825006539,11.35681136,3.822003822,5.509868421,2.511116924,5.676170547,2.275699712,7.951870259,3.975935129,22.39079257,1.272264631,0.387210975,42.21815328,0.810881507,1.360188334,0.497345133,0.525663717,0.274336283,0.665486726,0.499115044,8.360741644,24.63089283,43.76164248,0.038739232,1.026873246,1.362066028,0.807081415,0.059113031,4.07E-04,3.57E-04,7.65E-05,3.68E-07,2.33E-05,0.088491915,5.98E-07,0.15291626,3.55E-05,0.227552312,0.028005222,6.41E-04,0.017421239,2.74E-05,1.47E-04,32.67037585,0.471031689,0.167136886,0.711991812,0.970634955,0.058156587,939.0586597,0.676797582,0.446036402,0.692356964,3.058729762,11.19022252,1.295863406,46.50173275
174,Spring Lake Heights Borough,Monmouth,NA,NA,NA,59,129.2725679,129.2725679,NA,0,3489.164594,11.02103418,32.25241017,29.00964067,27.71691499,94.58808063,0.766871166,4.053461876,2.234881683,7.646801052,1.561119293,0,13.01489921,0.4078,1591,87500,492300,3.330411919,0,12.35758107,2.826468011,2.580140735,1.884312007,5.170902717,1.380368098,7.230499562,5.32427695,20.99035933,1.336248785,0.485908649,24.32077125,2.760736196,3.987730062,0.024778761,0.405309735,0.033628319,0.300884956,0.072566372,7.261015342,25.20192743,41.37539477,0.025799262,0.845565768,1.049010536,0.5814734,0.030985482,2.99E-04,3.39E-04,3.10E-05,0.013172833,2.38E-05,0.038948415,0,0.07973596,2.68E-05,0.253815663,0.028000096,6.53E-04,0.007488941,2.32E-05,8.93E-05,25.98382444,0.437115178,0.905056403,0.171947724,1.18502569,3.50E-06,431.0978892,22.52292449,0.256545557,0.570547368,1.778371104,15.92339826,3.961978935,48.1471273
175,Chesterfield Township,Burlington,0,0,0,171,227.8177458,227.8177458,0,0,349.7266159,19.69091394,51.11910472,20.90327738,8.28670397,62.12363443,20.45030642,14.93471889,9.405808686,44.85744738,9.696834597,0.517836594,5.958640028,0.359,1517,146823,455800,32.05435651,24.30055955,6.957588503,2.260778128,3.798276412,2.264854783,3.517186251,2.05169198,5.928590461,2.691180389,16.45350386,0.417691076,NA,36.23767653,1.012523315,3.557154277,0.345132743,0.046017699,0.662831858,0.276106195,0.237168142,8.18875793,18.85025729,43.63499437,0.032471833,0.987351981,1.26691415,0.489543387,0.044460827,7.88E-04,3.02E-04,6.04E-05,3.81E-07,1.88E-05,0.071993022,6.31E-07,0.128078366,4.48E-05,0.211805041,0.028003712,4.25E-04,0.011008173,2.53E-05,1.32E-04,29.8456526,0.402881039,0.1078784,0.168922755,0.474400522,2.072637799,137.2895562,0.399481128,0.400613128,0.601600468,2.947296868,12.61471603,1.185500294,45.41018019
176,Spring Lake Borough,Monmouth,NA,NA,NA,42,143.4916297,143.4916297,NA,0,1980.503666,13.22172873,14.55415101,30.1674069,42.05671336,96.44687393,0,3.279808678,0.307482064,3.587290741,0.770547945,0.595238095,18.38059447,0.6137,2068,86200,1818500,7.311240178,0.170823369,12.36761189,3.450632046,2.103250478,1.913221729,4.748889648,1.264092928,4.885548343,2.835667919,15.64742057,1.336248785,0.485908649,22.2412026,3.245644004,2.767338572,0.543362832,0.83539823,0.015929204,0.23539823,0.369911504,7.222146575,24.70929114,41.39587124,0.024165318,0.756572236,0.91481584,0.592282091,0.02831033,1.93E-04,3.45E-04,3.43E-05,0.02890639,2.43E-05,0.032111,0,0.13203846,2.50E-06,0.334996985,0.028000093,6.69E-04,0.006813875,2.30E-05,7.11E-05,23.94556092,0.532178569,0.632233053,0.156854039,1.003240388,3.03E-06,140.6781692,20.90317073,0.252290888,0.544520135,1.759470497,15.66627931,3.716533396,47.93845656
177,Jackson Township,Ocean,74,129.8974863,35.10742873,1100,193.090858,160.089875,6.727272727,541,566.0680919,18.23830923,34.39825867,29.97647802,17.38695408,87.81772223,5.394256425,3.273767729,9.580817301,19.3459486,5.280964616,1.107425115,14.56254085,0.3744,1441,95069,361600,12.3648364,0.421289145,12.23669599,4.456117467,3.043231892,2.15033001,6.375509058,1.834363151,7.332186491,2.885830642,20.57821935,0.359077519,0.107294961,31.16310911,1.400786406,1.218227778,0.123893805,0.696460177,0.378761062,0.545132743,0.405309735,7.597663602,21.93146971,42.38029975,0.030589097,0.952078015,1.190292487,0.359143677,0.035164,0.001030686,2.96E-04,2.91E-05,5.69E-07,1.98E-05,0.044236963,4.32E-08,0.104645087,1.40E-05,0.203840508,0.028001122,3.97E-04,0.006089217,2.24E-05,1.11E-04,27.53338366,0.369753159,0.145600198,0.148108095,0.665265022,9.25E-05,102.427258,13.99577002,0.267225525,1.140670721,2.285236553,18.67978415,3.054576517,45.32453675
178,Lake Como Borough,Monmouth,NA,NA,NA,24,137.9310345,137.9310345,NA,0,6901.957423,17.06896552,38.10344828,32.64367816,12.18390805,90.45977011,2.701149425,0.747126437,20.40229885,25.17241379,7.819905213,6.61268556,20.68965517,0.4398,1527,95563,441500,8.333333333,0,9.022988506,9.540229885,4.744186047,2.068965517,5.689655172,1.091954023,7.931034483,6.666666667,23.44827586,1.50016408,0.234400638,23.67816092,2.471264368,1.781609196,0.775221239,0.010619469,0.633628319,0.628318584,0.54159292,7.249526849,25.24340685,41.24228301,0.024719283,0.759772808,0.919387053,0.59275906,0.029159305,1.93E-04,4.06E-04,3.66E-05,0.04478829,2.25E-05,0.034000272,0,0.13005588,1.19E-05,0.354423571,0.028000099,5.86E-04,0.007044278,2.41E-05,7.46E-05,24.08125838,0.588956276,0.372731878,0.200941356,1.798797453,1.20E-05,206.2088618,19.26816952,0.234176041,0.609303043,1.749769433,15.01583262,3.493523794,48.25414285
179,Bordentown Township,Burlington,5,41.78156597,41.78156597,113,94.4263391,94.4263391,4.424778761,0,1292.097878,16.57892538,37.4279268,31.96289797,14.03024985,77.29589705,9.701679619,8.999749311,8.264393749,28.50338431,4.578341834,3.17564608,14.17884781,0.4195,1159,93288,298600,12.18350464,2.765939667,9.41966592,7.318753229,2.697128352,1.930308348,4.537478065,1.880170469,7.311774045,3.208824267,18.86855519,1.091170623,0.381744299,37.26080053,0.710286622,0.852343946,0.237168142,0.62300885,0.64159292,0.70619469,0.600884956,8.359988791,25.198027,43.78004758,0.037673832,1.021101797,1.35195103,0.732339032,0.057271969,4.13E-04,4.95E-04,7.59E-05,3.68E-07,2.12E-05,0.089619581,6.38E-07,0.126429856,3.34E-05,0.234591419,0.028004243,5.66E-04,0.016740952,2.75E-05,1.47E-04,32.15403871,0.458495992,0.165187019,0.414243377,0.856365407,0.057742918,772.2690207,0.54832912,0.405490816,0.855703697,3.112966858,11.49974142,1.328093123,47.80642377
180,Allentown Borough,Monmouth,NA,NA,NA,19,100.422833,100.422833,NA,0,3056.865311,15.90909091,39.37632135,31.7653277,12.94926004,89.69344609,6.65961945,0.792811839,3.646934461,13.58350951,3.069466882,0,5.708245243,0.3777,1229,105938,320200,12.05073996,0,6.923890063,2.00845666,4.513888889,3.22410148,6.712473573,2.484143763,6.923890063,3.065539112,22.41014799,0.482315113,0.482315113,47.46300211,4.915433404,0.687103594,0.136283186,0.079646018,0.136283186,0.10619469,0.02300885,8.106337808,18.01013397,43.24069542,0.033899016,0.981442155,1.239178903,0.584270646,0.045061006,9.50E-04,3.37E-04,4.85E-05,3.92E-07,2.64E-05,0.062779707,6.13E-07,0.13263711,1.03E-05,0.228432868,0.028002186,5.15E-04,0.009534109,2.45E-05,1.28E-04,29.74477284,0.415994789,0.084074637,0.182333122,0.608602698,1.29E-06,71.65629263,0.382282342,0.543919467,0.358964669,2.669683259,12.26103521,1.075345304,45.62680413
181,Belmar Borough,Monmouth,NA,NA,NA,71,126.2446657,126.2446657,NA,0,3784.019998,11.52204836,38.81578947,32.85917496,16.8029872,91.8029872,4.089615932,0.480085349,14.0113798,18.29658606,6.926210955,3.519417476,24.75106686,0.4588,1568,87639,599900,12.21550498,0.337837838,9.832859175,7.948079659,7.654676259,1.849217639,5.512091038,1.333570413,7.0056899,5.352062589,21.05263158,1.50016408,0.234400638,23.54196302,2.73826458,2.418207681,0.915044248,0.069026549,0.514159292,0.892035398,0.666371681,7.263889666,23.78313777,41.15654316,0.024789712,0.797779043,0.981368124,0.605698869,0.029391767,2.31E-04,4.66E-04,2.90E-05,0.016828778,2.14E-05,0.036151146,0,0.100533511,1.49E-04,0.266201301,0.028000103,5.92E-04,0.007504581,2.15E-05,7.98E-05,24.37904158,0.492338179,0.210780786,0.215741951,0.857373771,3.42E-05,434.7824244,18.25925258,0.225660668,0.628628232,1.740185677,14.67109233,3.349743105,48.58722795
